file_name,title,description,mode,application_deadline,urn_id,url,learning_outcomes,search_text
json74.json,Time Management Essentials,"The Time Management Essentials micro-module provides you with skills necessary for navigating the demands of academic life. As students, you have to find a balance between numerous courses, their assignments, and extracurricular activities, thus, effective time management becomes of great importance. By learning to create realistic schedules and develop effective study habits, you can enhance your productivity and reduce stress. Moreover, these time management skills go beyond the academic realm and prepare you for the complexities of professional life.",Online,2024-10-01,f6e7842a-5616-4731-9d2c-4ed4db84bf5a,archive.eciu.eu/engage/f6e7842a-5616-4731-9d2c-4ed4db84bf5a,"['Create realistic and achievable schedules', 'Build and maintain good habits', 'Implement the principles of maintaining your energy']","time management essentials the time management essentials micro-module provides you with skills necessary for navigating the demands of academic life. as students, you have to find a balance between numerous courses, their assignments, and extracurricular activities, thus, effective time management becomes of great importance. by learning to create realistic schedules and develop effective study habits, you can enhance your productivity and reduce stress. moreover, these time management skills go beyond the academic realm and prepare you for the complexities of professional life. create realistic and achievable schedules build and maintain good habits implement the principles of maintaining your energy online"
json75.json,Haptics and Gestures (Gesture-based Interfaces),"Technology overall, provides a safe, controlled, predictable environment for individuals with developmental disabilities, and using gestures and haptic interaction allows input mechanisms that do not rely on traditional keyboards and mouse interfaces. In this module, several different applications of gestures-based and haptic interaction will be presented and the limitation and benefits of each will be discussed. Example applications will be a combination of those that are commercially available and those that are developed in various research projects across the world.",Online,2024-12-01,d8d393f9-54ea-499f-bd61-500b8df0a5ac,archive.eciu.eu/engage/d8d393f9-54ea-499f-bd61-500b8df0a5ac,"['Learning Outcome 1', 'Learning Outcome 2', 'Learning Outcome 3']","haptics and gestures (gesture-based interfaces) technology overall, provides a safe, controlled, predictable environment for individuals with developmental disabilities, and using gestures and haptic interaction allows input mechanisms that do not rely on traditional keyboards and mouse interfaces. in this module, several different applications of gestures-based and haptic interaction will be presented and the limitation and benefits of each will be discussed. example applications will be a combination of those that are commercially available and those that are developed in various research projects across the world. learning outcome 1 learning outcome 2 learning outcome 3 online"
json76.json,Accessible Documents,"During this module, the student will modify their own document (thesis, publication, course work…) to make it more accessible. The module teaches how to make documents accessible and what kind of methods are available. The module introduces for example how to make accessible tables, images, footnotes, and charts.",Online,2024-12-01,271f423a-f102-4126-9248-514bd77b1df1,archive.eciu.eu/engage/271f423a-f102-4126-9248-514bd77b1df1,"['Learning Outcome 1', 'Learning Outcome 2', 'Learning Outcome 3']","accessible documents during this module, the student will modify their own document (thesis, publication, course work…) to make it more accessible. the module teaches how to make documents accessible and what kind of methods are available. the module introduces for example how to make accessible tables, images, footnotes, and charts. learning outcome 1 learning outcome 2 learning outcome 3 online"
json77.json,"Developing Language-learner Competence, Confidence and Intercultural","This module leads students on an informed self-reflective journey to develop confidence in their language and intercultural communication skills.

Content of the course is:

- language-proficiency testing
- strategies for communication in other languages
- reflections upon intercultural encounters
- intercultural communication difficulties and solutions

CEFR-level of the course is B2",Online,2024-10-31,48f59aba-2d69-4555-8c44-516b8d941765,archive.eciu.eu/engage/48f59aba-2d69-4555-8c44-516b8d941765,"['Reflecting intercultural communication', 'Language abilities reflection', 'Intercultural communication skills']","developing language-learner competence, confidence and intercultural this module leads students on an informed self-reflective journey to develop confidence in their language and intercultural communication skills.

content of the course is:

- language-proficiency testing
- strategies for communication in other languages
- reflections upon intercultural encounters
- intercultural communication difficulties and solutions

cefr-level of the course is b2 reflecting intercultural communication language abilities reflection intercultural communication skills online"
json78.json,Introduction to Speech-to-Text Interpreting,"This module introduces the student to speech-to-text interpreting, also known as print interpreting. The student will learn about what STT interpreting is, what are the requirements for working as an STT interpreter and what the work can be like in practice. The student will independently practice the 10 finger typing method and try interpreting a couple of short videos.",Online,2024-12-01,4eb13007-d012-4a7b-82e5-5200f2725416,archive.eciu.eu/engage/4eb13007-d012-4a7b-82e5-5200f2725416,"['Learning Outcome 1', 'Learning Outcome 2', 'Learning Outcome 3']","introduction to speech-to-text interpreting this module introduces the student to speech-to-text interpreting, also known as print interpreting. the student will learn about what stt interpreting is, what are the requirements for working as an stt interpreter and what the work can be like in practice. the student will independently practice the 10 finger typing method and try interpreting a couple of short videos. learning outcome 1 learning outcome 2 learning outcome 3 online"
json79.json,Creating an inclusive environment for children with multiple disabilities,"Society is made and designed for people who have a ‘normotypical’ development, i.e. for those who do things in a similar way to most of the population.  

People with disabilities have many difficulties (architectural barriers, accessibility, communication, access to work...) to be able to participate in this social life and to develop their autonomy within the society in which they live.

This situation is aggravated when it comes to children with disabilities and even more so with those who have multiple disabilities and/or minority ailments. They are not only excluded from social life, but even more so, from access to play and from developing their autonomy and skills in their natural environment (home, school, park).  

The fact that they have different abilities from the rest of the population not only excludes them from society but also condemns them to depend on another person who has to do everything for them. Today's society is highly computerised, with infinite technological resources, where everything or almost everything can be controlled from mobile devices, tablets or computers. **But what about people who, because of their disability, cannot access or interact with these devices that control everything?**

In this challenge, we work together with [Nexe Fundació](https://nexefundacio.org/), an organization that has been dedicated for 40 years to improving the quality of life of children with multiple disabilities and their families, as well as defending their rights.",Blended,2025-03-22,360dafd9-6e50-4eb6-9d2a-5317b36c55e8,archive.eciu.eu/engage/360dafd9-6e50-4eb6-9d2a-5317b36c55e8,"['Tackle Real-World Issues', 'Improve Knowledge of Domotics', 'Apply Human-Centered Design for Problem Solving', 'Work in International and Interdisciplinary Teams', 'Build Confidence and Strengthen Communication Skills', 'Autonomous Learning']","creating an inclusive environment for children with multiple disabilities society is made and designed for people who have a ‘normotypical’ development, i.e. for those who do things in a similar way to most of the population.  

people with disabilities have many difficulties (architectural barriers, accessibility, communication, access to work...) to be able to participate in this social life and to develop their autonomy within the society in which they live.

this situation is aggravated when it comes to children with disabilities and even more so with those who have multiple disabilities and/or minority ailments. they are not only excluded from social life, but even more so, from access to play and from developing their autonomy and skills in their natural environment (home, school, park).  

the fact that they have different abilities from the rest of the population not only excludes them from society but also condemns them to depend on another person who has to do everything for them. today's society is highly computerised, with infinite technological resources, where everything or almost everything can be controlled from mobile devices, tablets or computers. **but what about people who, because of their disability, cannot access or interact with these devices that control everything?**

in this challenge, we work together with [nexe fundació](https://nexefundacio.org/), an organization that has been dedicated for 40 years to improving the quality of life of children with multiple disabilities and their families, as well as defending their rights. tackle real-world issues improve knowledge of domotics apply human-centered design for problem solving work in international and interdisciplinary teams build confidence and strengthen communication skills autonomous learning blended"
json8.json,Audio Description of Art,"This thematic module familiarizes the student with the audiodescription (AD) of artistic products and venues of different kinds: art galleries, museums and theatre plays. The module introduces the production processes and the basic principles and guidelines for this type of AD and familiarizes the student with authentic examples of AD in museums around the world.",Online,2025-05-31,581cdd4f-45da-ef11-a730-000d3a27c579,archive.eciu.eu/engage/581cdd4f-45da-ef11-a730-000d3a27c579,"['Basic principles of audiodescribing visual art', 'Analysing AD products and producing basic AD script', 'Audiodescribing static and dynamic artistic products']","audio description of art this thematic module familiarizes the student with the audiodescription (ad) of artistic products and venues of different kinds: art galleries, museums and theatre plays. the module introduces the production processes and the basic principles and guidelines for this type of ad and familiarizes the student with authentic examples of ad in museums around the world. basic principles of audiodescribing visual art analysing ad products and producing basic ad script audiodescribing static and dynamic artistic products online"
json80.json,Technology and Innovation in Business Sustainability,"Companies can build competitive advantages and resilience by developing more sustainable business models (e.g. the sharing economy) and using new technologies (e.g. internet of things or AI).

We will have an overview of what sustainability in business means and entails, analyse and debate more in depth a couple of sectors, and work in groups to explore business opportunities in sustainability.

The course will have In this 6 modules and a short individual post assignment:

- Introduction: sustainability in business
- Analysis of an example sector (1): mobility
- Regulation, technology and the responsible consumer
- Analysis of an example sector (2): health
- Team work:
- Choose and analyse sector
- Groups presentations:
- Identify and describe a sustainable startup business opportunity
- driven by technology
- Post assignment: individual work",Online,2024-09-26,937b4d29-d6f3-457f-b2fd-5479e4471e8e,archive.eciu.eu/engage/937b4d29-d6f3-457f-b2fd-5479e4471e8e,"['Business Sustainability', 'Innovative Business Models']","technology and innovation in business sustainability companies can build competitive advantages and resilience by developing more sustainable business models (e.g. the sharing economy) and using new technologies (e.g. internet of things or ai).

we will have an overview of what sustainability in business means and entails, analyse and debate more in depth a couple of sectors, and work in groups to explore business opportunities in sustainability.

the course will have in this 6 modules and a short individual post assignment:

- introduction: sustainability in business
- analysis of an example sector (1): mobility
- regulation, technology and the responsible consumer
- analysis of an example sector (2): health
- team work:
- choose and analyse sector
- groups presentations:
- identify and describe a sustainable startup business opportunity
- driven by technology
- post assignment: individual work business sustainability innovative business models online"
json81.json,"Developing a Network of Climate Shelters in Toulouse, France","Imagine walking through your city on a scorching summer day, the heat reflecting off buildings and pavements intensifying with every step. This isn't just an inconvenience—it’s a growing reality for urban populations worldwide. Climate change is accelerating the frequency and intensity of heatwaves, and cities are bearing the brunt of it. The urban heat island effect, caused by dense infrastructure and limited green spaces, turns our cities into heat traps, making life increasingly uncomfortable and, for some, dangerously unsafe.

Faced with these challenges, the focus has shifted from simply reducing emissions to actively adapting our urban environments. How can we design cities that protect their inhabitants during extreme heat events? Enter climate shelters—innovative spaces designed to offer immediate relief from thermal stress. These can be public parks shaded by tree canopies, air-conditioned libraries, or cooling stations equipped with water fountains. Climate shelters don’t just address physical discomfort; they represent a shift in urban planning, prioritizing human well-being and resilience.

Cities like Barcelona, Paris, Rotterdam, and Brussels are leading the way, pioneering strategies to integrate climate shelters into their urban fabric. But what makes these solutions effective? And how can other cities adapt these ideas to their unique contexts?

This course invites you to explore these questions, delving into the science of urban microclimates and the art of designing adaptive urban spaces. By understanding the principles behind climate shelters, you'll gain insights into how thoughtful design can transform cities into havens of comfort and sustainability. Whether you're an aspiring architect, urban planner, or simply passionate about resilient cities, this course equips you to be part of the solution to one of our most pressing global challenges. Join us in reimagining urban life for a warming world.

Toulouse, located in the south-west of France, is at the forefront of the urban climate crisis, regularly hitting 40C and above during the summer. As such, Toulouse Métropole has been working in collaboration with local researchers for a number of years in order to initiate its climate transition. As part of this ECIU challenge, students will be invited to consider the potential deployment of a network of climate shelters in the city.

This work will help students grow skills across a vairety of disciplines including:

- Microclimatology for outdoor climate shelters and the study of the Toulouse climatic context
- Building thermics and building renovation for indoor climate shelters
- Energy for the energy supply of HVAC systems
- Geography and/or sociology for the accessibility of this network
- Architecture and/or urban planning for the integration of these spaces into a larger urban project",Online,2025-01-23,471955cd-079a-4f26-843f-55bdc40bbd75,archive.eciu.eu/engage/471955cd-079a-4f26-843f-55bdc40bbd75,"['Analyse urban microclimates', ""Evaluate buildings' thermal behaviour"", 'Create maps']","developing a network of climate shelters in toulouse, france imagine walking through your city on a scorching summer day, the heat reflecting off buildings and pavements intensifying with every step. this isn't just an inconvenience—it’s a growing reality for urban populations worldwide. climate change is accelerating the frequency and intensity of heatwaves, and cities are bearing the brunt of it. the urban heat island effect, caused by dense infrastructure and limited green spaces, turns our cities into heat traps, making life increasingly uncomfortable and, for some, dangerously unsafe.

faced with these challenges, the focus has shifted from simply reducing emissions to actively adapting our urban environments. how can we design cities that protect their inhabitants during extreme heat events? enter climate shelters—innovative spaces designed to offer immediate relief from thermal stress. these can be public parks shaded by tree canopies, air-conditioned libraries, or cooling stations equipped with water fountains. climate shelters don’t just address physical discomfort; they represent a shift in urban planning, prioritizing human well-being and resilience.

cities like barcelona, paris, rotterdam, and brussels are leading the way, pioneering strategies to integrate climate shelters into their urban fabric. but what makes these solutions effective? and how can other cities adapt these ideas to their unique contexts?

this course invites you to explore these questions, delving into the science of urban microclimates and the art of designing adaptive urban spaces. by understanding the principles behind climate shelters, you'll gain insights into how thoughtful design can transform cities into havens of comfort and sustainability. whether you're an aspiring architect, urban planner, or simply passionate about resilient cities, this course equips you to be part of the solution to one of our most pressing global challenges. join us in reimagining urban life for a warming world.

toulouse, located in the south-west of france, is at the forefront of the urban climate crisis, regularly hitting 40c and above during the summer. as such, toulouse métropole has been working in collaboration with local researchers for a number of years in order to initiate its climate transition. as part of this eciu challenge, students will be invited to consider the potential deployment of a network of climate shelters in the city.

this work will help students grow skills across a vairety of disciplines including:

- microclimatology for outdoor climate shelters and the study of the toulouse climatic context
- building thermics and building renovation for indoor climate shelters
- energy for the energy supply of hvac systems
- geography and/or sociology for the accessibility of this network
- architecture and/or urban planning for the integration of these spaces into a larger urban project analyse urban microclimates evaluate buildings' thermal behaviour create maps online"
json82.json,Circular Business Model,"During the module, participants will learn the principles, types, strategies and operational conditions of circular business models, which are necessary for them to function effectively in different business contexts and to generate a positive impact on local communities. Participants will gain practical competences on how to apply the circular business model canvas and develop an environmental, social and corporate governance (ESG) reporting strategy based on a double materiality assessment. This aspect focuses on how companies can effectively report on their sustainability practices and impacts.

The module content is connected to real-world applications as:

- the need to transition to circular business models is a reality. Consumers and employees want businesses to invest in making significant sustainable improvements to the environment and society.
- 76% of consumers say they will stop buying from companies that treat the environment, employees, or the community in which they operate poorly.
- the future of corporate sustainability reporting is all about communicating impact, not statistics”.

Unique features of the micromodule are related to the:

- Real world, real impact: explore case studies of circular business models and apply hands-on activities to design (redesign) business models with circular innovation
- Measure success: master the art of ESG reporting. It's not just about profit; it's about making a positive impact on the world.

This micromodule can be extremely relevant for:

- Business professionals seeking to (re)design sustainable and circular business models.
- Students and academics in business, sustainability, and related fields.
- Policymakers and sustainability consultants.",Online,2025-02-23,5f5d94d4-e46f-4deb-9e50-55c391be29d8,archive.eciu.eu/engage/5f5d94d4-e46f-4deb-9e50-55c391be29d8,"['Apply different circularity strategies for its changes', 'Understand the principles of environmental, social, and governance (ESG) reporting']","circular business model during the module, participants will learn the principles, types, strategies and operational conditions of circular business models, which are necessary for them to function effectively in different business contexts and to generate a positive impact on local communities. participants will gain practical competences on how to apply the circular business model canvas and develop an environmental, social and corporate governance (esg) reporting strategy based on a double materiality assessment. this aspect focuses on how companies can effectively report on their sustainability practices and impacts.

the module content is connected to real-world applications as:

- the need to transition to circular business models is a reality. consumers and employees want businesses to invest in making significant sustainable improvements to the environment and society.
- 76% of consumers say they will stop buying from companies that treat the environment, employees, or the community in which they operate poorly.
- the future of corporate sustainability reporting is all about communicating impact, not statistics”.

unique features of the micromodule are related to the:

- real world, real impact: explore case studies of circular business models and apply hands-on activities to design (redesign) business models with circular innovation
- measure success: master the art of esg reporting. it's not just about profit; it's about making a positive impact on the world.

this micromodule can be extremely relevant for:

- business professionals seeking to (re)design sustainable and circular business models.
- students and academics in business, sustainability, and related fields.
- policymakers and sustainability consultants. apply different circularity strategies for its changes understand the principles of environmental, social, and governance (esg) reporting online"
json83.json,Problem Solving,"As humans, we are natural problem solvers, however, not all of us have developed the same level of problem-solving skills. Some of us tend to stand by, spot problems and complain about difficult situations. Conversely, some people demonstrate smart problem solving and see problems as opportunities for growth. This course is for everyone who wants to adopt the mindset of the latter.  

Not only will this learning journey help you deal with future difficulties or unsatisfactory situations more successfully both at work and in personal settings, but it can also make you self-confident, and more in control of your life. Importantly, you will develop the skill that constantly ranks among the top skills desired by employers. More specifically, you will find out what core beliefs, key characteristics, and strategies are necessary to adopt a smart problem-solving mindset as well as what benefits this might offer. The course will also expand your repertoire of problem-solving tools, strategies, and techniques. Given the ubiquity and progression of AI-powered tools, you will additionally deepen your understanding of how to approach problem solving with the help of such tools.",Online,2024-10-01,be1ea96c-016b-455f-a92e-5852e4171322,archive.eciu.eu/engage/be1ea96c-016b-455f-a92e-5852e4171322,"['Smart problem-solving mindset', 'Problem identification, analysis, and solution', 'Problem-solving tools, strategies, and techniques', 'Human-AI partnership in problem solving']","problem solving as humans, we are natural problem solvers, however, not all of us have developed the same level of problem-solving skills. some of us tend to stand by, spot problems and complain about difficult situations. conversely, some people demonstrate smart problem solving and see problems as opportunities for growth. this course is for everyone who wants to adopt the mindset of the latter.  

not only will this learning journey help you deal with future difficulties or unsatisfactory situations more successfully both at work and in personal settings, but it can also make you self-confident, and more in control of your life. importantly, you will develop the skill that constantly ranks among the top skills desired by employers. more specifically, you will find out what core beliefs, key characteristics, and strategies are necessary to adopt a smart problem-solving mindset as well as what benefits this might offer. the course will also expand your repertoire of problem-solving tools, strategies, and techniques. given the ubiquity and progression of ai-powered tools, you will additionally deepen your understanding of how to approach problem solving with the help of such tools. smart problem-solving mindset problem identification, analysis, and solution problem-solving tools, strategies, and techniques human-ai partnership in problem solving online"
json84.json,Exploring the diversity of alcoholic beverages in the world SS24_25,"This micromodule presents theoretical knowledge and supports the development of practical skills in the field of alcohol production, with particular emphasis on alcoholic beverages and their global socio-economical relevance, influence of the raw materials and production technology on beer flavour, sensory evaluation techniques in beer flavour assessment, the influence of grape varieties, yeast type, and maturation techniques on wine diversity, exploring wine regions, finding wine flaws.

It contains sections specifically devoted to the topic of: beer production and styles; white wine, red wine, and orange wine production technology, as well as vodka, tequila, and whisky technologies.",Online,2025-05-31,a815ecf7-df46-4bbf-81d5-5a3dea541e3b,archive.eciu.eu/engage/a815ecf7-df46-4bbf-81d5-5a3dea541e3b,"['Learning Outcome 1', 'Learning Outcome 2', 'Learning Outcome 3', 'Learning Outcome 4']","exploring the diversity of alcoholic beverages in the world ss24_25 this micromodule presents theoretical knowledge and supports the development of practical skills in the field of alcohol production, with particular emphasis on alcoholic beverages and their global socio-economical relevance, influence of the raw materials and production technology on beer flavour, sensory evaluation techniques in beer flavour assessment, the influence of grape varieties, yeast type, and maturation techniques on wine diversity, exploring wine regions, finding wine flaws.

it contains sections specifically devoted to the topic of: beer production and styles; white wine, red wine, and orange wine production technology, as well as vodka, tequila, and whisky technologies. learning outcome 1 learning outcome 2 learning outcome 3 learning outcome 4 online"
json85.json,Children's Thinking in Kindergarten Daily Life,"In today's rapidly changing and increasingly complex world, it is essential to move beyond merely accumulating information. We must actively focus on equipping our children with knowledge, critical thinking, problem-solving skills, creativity, and emotional intelligence. These skills will help them process and understand the vast amounts of information they encounter and enable them to adapt, thrive, and lead in this dynamic and challenging century.

This course is designed to enrich students' knowledge and skills so they can use mathematics as a tool to support and develop children's thinking abilities. Through a combination of theory and practical application, students will learn to integrate mathematical concepts in engaging and meaningful ways, thereby enhancing children's analytical abilities, problem-solving competence, and critical thinking. This will ultimately contribute to green transition by equipping children with the tools to make thoughtful choices regarding sustainable alternatives for the community. 

This course has as one of its unique features the fact that it is developed entirely within a kindergarten, where theory and practice will be in constant exchange. The theoretical instructors from UiS and the kindergarten teachers from Sande Barnehage will be partners in leading the course.",Blended,2025-04-21,92254c1c-efce-419f-91ee-5b451294ce94,archive.eciu.eu/engage/92254c1c-efce-419f-91ee-5b451294ce94,"['Knowledge', 'Skills', 'General Competence']","children's thinking in kindergarten daily life in today's rapidly changing and increasingly complex world, it is essential to move beyond merely accumulating information. we must actively focus on equipping our children with knowledge, critical thinking, problem-solving skills, creativity, and emotional intelligence. these skills will help them process and understand the vast amounts of information they encounter and enable them to adapt, thrive, and lead in this dynamic and challenging century.

this course is designed to enrich students' knowledge and skills so they can use mathematics as a tool to support and develop children's thinking abilities. through a combination of theory and practical application, students will learn to integrate mathematical concepts in engaging and meaningful ways, thereby enhancing children's analytical abilities, problem-solving competence, and critical thinking. this will ultimately contribute to green transition by equipping children with the tools to make thoughtful choices regarding sustainable alternatives for the community. 

this course has as one of its unique features the fact that it is developed entirely within a kindergarten, where theory and practice will be in constant exchange. the theoretical instructors from uis and the kindergarten teachers from sande barnehage will be partners in leading the course. knowledge skills general competence blended"
json86.json,Green Innovators,"The content of the module is divided into three parts:

1. Methodological lessons weeks 1 to 3
2. A 10-week Challenge
3. A final presentation and personal report on the learning experience (CBL approach)

The three elements are described below:

Method package:

Week1 (W1) – W3

- Design thinking & Challenge Thinking
- Pitching, innovation
- Intercultural competences
- Interdisciplinary approaches

W4 (3-7th of March): Open Week (optional): Hosting ECIU students for discussion, industrial visit, on-site visit, workshops on CBL and sustainable cities with experts

Challenge: W2 – W11:

- Brainstorming ideas for challenges
- Finding teams with common interest for a challenge and different Foursight profiles
- Write an essay with your motivation for the challenge (250 words) - Apply for a challenge or define a challenge
- Engage in the challenge as a team through Design Thinking methods - Define the main users of your potential answer to your challenge
- Investigate the possible outcomes of the challenge based on the user's needs
- Choose a proposal as an answer to your challenge
- Define in detail your proposal for a more sustainable city

Oral exam: W12: Presentation of the challenge, the final proposal to solve the challenge and the different steps which have led to the proposal.

Pedagogy: face-to-face, hybrid, distance learning for the method package, and hybrid for the challenge approach.",Blended,2025-02-09,5a2c9b73-1adf-424f-aa53-5f1b0b3c4193,archive.eciu.eu/engage/5a2c9b73-1adf-424f-aa53-5f1b0b3c4193,"['Develop innovative and creative solutions', 'Communicate effectively in a team and during a presentation', 'Apply design-thinking', 'Interpret focus group results', 'Create and implement a simple solution for a sustainable campus', 'Apply scientific methods to implement green solutions']","green innovators the content of the module is divided into three parts:

1. methodological lessons weeks 1 to 3
2. a 10-week challenge
3. a final presentation and personal report on the learning experience (cbl approach)

the three elements are described below:

method package:

week1 (w1) – w3

- design thinking & challenge thinking
- pitching, innovation
- intercultural competences
- interdisciplinary approaches

w4 (3-7th of march): open week (optional): hosting eciu students for discussion, industrial visit, on-site visit, workshops on cbl and sustainable cities with experts

challenge: w2 – w11:

- brainstorming ideas for challenges
- finding teams with common interest for a challenge and different foursight profiles
- write an essay with your motivation for the challenge (250 words) - apply for a challenge or define a challenge
- engage in the challenge as a team through design thinking methods - define the main users of your potential answer to your challenge
- investigate the possible outcomes of the challenge based on the user's needs
- choose a proposal as an answer to your challenge
- define in detail your proposal for a more sustainable city

oral exam: w12: presentation of the challenge, the final proposal to solve the challenge and the different steps which have led to the proposal.

pedagogy: face-to-face, hybrid, distance learning for the method package, and hybrid for the challenge approach. develop innovative and creative solutions communicate effectively in a team and during a presentation apply design-thinking interpret focus group results create and implement a simple solution for a sustainable campus apply scientific methods to implement green solutions blended"
json87.json,Socio-Economic Evaluation of Projects​,"Effective decision-making requires tools for evaluating choices. This module provides the basic tools for evaluating costs and benefits of decision-making through project financial and social-economic analysis. Almost every company and various governing bodies require a cost-benefit analysis to ensure that the right decisions are made with limited resources. Whether these decisions relate to investment projects or broader social policy, it is essential that these choices are evaluated to ensure an optimal outcome.

This module is designed to provide students with the analytical and critical thinking skills required to carry out a financial and social-economic project evaluation. By developing these skills, the student should be able to evaluate projects in the environment around us.",Online,2025-02-23,92ec155b-5c19-482f-9389-5f9556b4f9c3,archive.eciu.eu/engage/92ec155b-5c19-482f-9389-5f9556b4f9c3,"['Project evaluation planning', 'Financial evaluation of the project', 'Socio-economic evaluation of the project', 'Project risk evaluation']","socio-economic evaluation of projects​ effective decision-making requires tools for evaluating choices. this module provides the basic tools for evaluating costs and benefits of decision-making through project financial and social-economic analysis. almost every company and various governing bodies require a cost-benefit analysis to ensure that the right decisions are made with limited resources. whether these decisions relate to investment projects or broader social policy, it is essential that these choices are evaluated to ensure an optimal outcome.

this module is designed to provide students with the analytical and critical thinking skills required to carry out a financial and social-economic project evaluation. by developing these skills, the student should be able to evaluate projects in the environment around us. project evaluation planning financial evaluation of the project socio-economic evaluation of the project project risk evaluation online"
json88.json,Social Haptic Communication,"The course gives an overview of social-haptic communication as a communication approach for people with sensory loss (visual impaired, hearing impaired, dual sensory impaired), other client groups (dementia, learning difficulties etc.) with friends, family and professionals.",Online,2024-12-01,f8fc1031-b322-40c5-a554-5fec42e6ef85,archive.eciu.eu/engage/f8fc1031-b322-40c5-a554-5fec42e6ef85,"['Learning Outcome 1', 'Learning Outcome 2', 'Learning Outcome 3', 'Learning Outcome 4']","social haptic communication the course gives an overview of social-haptic communication as a communication approach for people with sensory loss (visual impaired, hearing impaired, dual sensory impaired), other client groups (dementia, learning difficulties etc.) with friends, family and professionals. learning outcome 1 learning outcome 2 learning outcome 3 learning outcome 4 online"
json89.json,ECIU AI assistant hackathon,"How can we design AI learning assistants to transform the way learners discover and navigate opportunities within the ECIU learning environment? This challenge invites you to rethink how personalised guidance can empower learners to achieve their goals. Using cutting-edge AI technologies, you'll co-create solutions that support diverse learner and professional needs and preferences while exploring the digital landscape with Microsoft Co-pilot platform and Virtual Reality with Microsoft Mesh environment where you can interact with your own digital avatars in a virtual classroom.

Through a dynamic program combining online sessions and an intensive three-day workshop at Tampere university, you will learn how to create AI agents capable of providing personalized assistance in learning and competence development, such as in the ECIU Engage platform. With opportunities to design assistants with different characteristics, response styles, and functionalities, you’ll have the freedom to create, innovate and experiment. Guided by workshops, expert mentoring, and peer collaboration, you’ll develop a prototype that balances ease of use, response accuracy, and effective learner guidance. Your designs will be evaluated by AI specialists, pushing you to deliver impactful, practical solutions.

By joining this challenge, you’ll develop AI prototypes that serve as personalised assistants for assisting individuals in learning and in competence development in digital environments (AI chatbot) or Virtual Realities (AI avatar). The prototypes can contribute to navigating the ECIU Engage platform and make a lasting contribution to the way ECIU offers learner guidance, designed for students, by students! These assistants will offer tailored guidance, adapt to individual learner styles, and potentially integrate seamlessly into the existing Engage platform. The final prototypes will be evaluated by AI experts based on usability, accuracy, and effectiveness in supporting learner journeys. The potential for further development by the ECIU will be evaluated as well.

The ECIU AI hackathon is organized in collaboration with Gameful Realities research center and EVIL-AI project.",Blended,2025-01-16,aa4917b2-6ff0-4a8f-bf5a-600d0af599a5,archive.eciu.eu/engage/aa4917b2-6ff0-4a8f-bf5a-600d0af599a5,"['AI in learner guidance', 'Design and development process for prototyping innovative assistants', 'Creating AI assistants to different types of users', 'Team working and innovative thinking skills']","eciu ai assistant hackathon how can we design ai learning assistants to transform the way learners discover and navigate opportunities within the eciu learning environment? this challenge invites you to rethink how personalised guidance can empower learners to achieve their goals. using cutting-edge ai technologies, you'll co-create solutions that support diverse learner and professional needs and preferences while exploring the digital landscape with microsoft co-pilot platform and virtual reality with microsoft mesh environment where you can interact with your own digital avatars in a virtual classroom.

through a dynamic program combining online sessions and an intensive three-day workshop at tampere university, you will learn how to create ai agents capable of providing personalized assistance in learning and competence development, such as in the eciu engage platform. with opportunities to design assistants with different characteristics, response styles, and functionalities, you’ll have the freedom to create, innovate and experiment. guided by workshops, expert mentoring, and peer collaboration, you’ll develop a prototype that balances ease of use, response accuracy, and effective learner guidance. your designs will be evaluated by ai specialists, pushing you to deliver impactful, practical solutions.

by joining this challenge, you’ll develop ai prototypes that serve as personalised assistants for assisting individuals in learning and in competence development in digital environments (ai chatbot) or virtual realities (ai avatar). the prototypes can contribute to navigating the eciu engage platform and make a lasting contribution to the way eciu offers learner guidance, designed for students, by students! these assistants will offer tailored guidance, adapt to individual learner styles, and potentially integrate seamlessly into the existing engage platform. the final prototypes will be evaluated by ai experts based on usability, accuracy, and effectiveness in supporting learner journeys. the potential for further development by the eciu will be evaluated as well.

the eciu ai hackathon is organized in collaboration with gameful realities research center and evil-ai project. ai in learner guidance design and development process for prototyping innovative assistants creating ai assistants to different types of users team working and innovative thinking skills blended"
json9.json,Swedish for Foreign Students - level A1,"The aim of the course is to give students a basic knowledge of Swedish with an emphasis on oral skills. The course includes pronunciation exercises, oral training, basic Swedish grammar and short, writing exercises. Learn to understand and use well-known, everyday expressions and very basic phrases, which all aim to meet concrete needs. Practice to present yourself, ask as well as answer and conduct simple conversation.",Online,2024-08-11,a56dfda2-c003-ef11-9f89-000d3a292483,archive.eciu.eu/engage/a56dfda2-c003-ef11-9f89-000d3a292483,"['Interaction', 'Speaking', 'Comprehension']","swedish for foreign students - level a1 the aim of the course is to give students a basic knowledge of swedish with an emphasis on oral skills. the course includes pronunciation exercises, oral training, basic swedish grammar and short, writing exercises. learn to understand and use well-known, everyday expressions and very basic phrases, which all aim to meet concrete needs. practice to present yourself, ask as well as answer and conduct simple conversation. interaction speaking comprehension online"
